org_uuid,network_has_facebook_url,network_has_linkedin_url,network_has_twitter_url,network_has_homepage,network_count_attend_top_event,network_has_description
d00498b6-3b57-81cd-b80d-ff0f78317f78,0,1,1,1,0,1
c1e603fb-68c6-53fd-1676-d317d8a41f7d,1,1,1,1,0,1
8e803c84-d2f1-2e0c-8c75-4f2752719ae2,0,1,1,1,1,1
32854413-9c67-907d-f719-82f51b2cf843,1,1,1,1,2,1
53ed77da-cff2-fecd-fcb8-3638716f19fa,0,1,1,1,0,1
6115e64f-1182-77dc-106f-36cd8e490daf,1,1,1,1,0,1
ccfc0713-d6e7-92e4-ecb7-14cfca579fa8,1,1,1,1,0,1
9221b373-2523-faee-5cbc-6a56be181d4d,1,1,1,1,1,1
837e365d-e319-19a7-10f5-76e0ec3d3eb3,1,1,1,1,0,1
a7e98809-e663-5fc1-d5fb-aa13daeefe48,1,1,1,1,0,1
b95c7131-0679-5d6a-c2ac-a2ab801b6164,1,1,1,1,0,1
2834cfc2-fb6d-185a-e844-59086575e5b6,1,1,1,1,0,1
13d71146-a6dd-4c2b-9415-7c63f6005e68,0,0,0,1,0,0
684383ba-9045-9668-3c8d-6a1203860072,1,1,1,1,0,1
ba79896b-a4d9-6411-fc20-641aa6b9de2c,1,1,1,1,0,1
ad87d270-5705-bb3d-98d7-3778e6059f05,1,1,1,1,0,1
0bae2ca0-2172-78bf-158f-b9fc3eb59a71,0,1,0,1,0,1
ebdd2c11-ef29-f235-e28e-d80bc4c7e2bf,1,1,1,1,0,1
f0344beb-4cd4-a96a-5cc1-85cbd1cb52c7,0,0,0,1,0,1
978f9fb8-49c7-01b9-622c-d1b10a282cf3,0,1,0,1,0,1
c36d5aa9-6b1b-2539-6527-6d3405f38b80,1,0,1,1,0,1
17d00610-66ee-7a86-54e6-26a1a9740b5c,0,1,0,1,0,1
af948f96-7064-77e3-21db-98a6f76ba15f,1,1,1,1,0,1
48855098-166e-33ff-7c5a-25720ab87704,1,1,1,1,0,1
1bc644f6-c0d3-7c85-23b4-fab14b60fe35,1,0,1,1,0,1
900ff950-cc39-32d1-1ed5-456eb3024265,1,1,1,1,0,1
25bba517-037e-2e77-937f-223d6b2f1657,1,1,1,1,1,1
cca5951b-168d-7c21-5218-299c4f7fe068,1,1,1,1,1,1
9315ebb2-704d-cd38-64cb-d787a2fc8508,1,1,1,1,0,1
4ed3caa0-8b98-3f81-e1b2-50668747222e,1,1,1,1,0,1
7770c13d-0522-6abb-7578-7730f8f473c7,0,1,0,1,0,1
80a33ed5-9892-c670-da46-ad52e5991ea1,0,1,0,1,0,1
a1e09287-10ef-4428-899d-f26b747236d9,0,0,0,1,0,1
36331813-96e4-5205-be5f-734dc7d6f140,0,0,0,1,0,1
48ee5f15-554e-f289-3ecc-dac13555eca4,1,1,1,1,3,1
cafdc641-43e1-54e1-6aee-170f91005d6a,1,1,1,1,0,1
4f705e92-b588-5a9c-5e3c-f51b6594fca0,1,1,0,1,0,1
ddf8845f-9027-be11-e749-34cf95d8c008,1,1,1,1,0,1
712c7fd9-5160-600d-969b-ded345605c18,1,1,1,1,1,1
3bf55e7c-8ba3-e62f-787b-cc7d83e41394,1,1,1,1,0,1
98f7afe4-5881-41b5-afc9-519cb5d04beb,0,1,0,1,0,0
d375717d-2fb7-2e5d-a59b-ad41c9427cea,0,0,0,1,0,1
d1eade08-2571-92a3-3929-1178472c5162,1,0,1,1,0,1
4d825000-6868-a054-48f3-e8917444d08a,0,0,1,1,0,1
a82adbc2-348a-a5dd-6bc7-4317f8c8d0b0,0,0,0,0,0,1
21c48a34-8894-e2e6-f4be-a3f3a2046fe5,1,0,1,1,0,1
fe0736f8-684a-c807-f6a1-1851db4abfbf,0,0,0,1,0,1
57fd0cc4-1810-d27e-1011-908ac92a7d3d,0,0,0,1,0,1
643c35e6-f9e8-44c5-9afa-deebabfeb9f8,0,0,0,1,0,0
3bcc011a-fb0d-0833-08d6-fb4a717ebe93,1,1,1,1,1,1
35cfff1c-c729-f1e0-f027-932aa3e9fd0c,1,1,1,1,0,1
19702423-b20f-28fa-02b8-061af6844170,0,1,1,1,0,1
9e4fb4fa-ce84-25c4-6e2b-c31f18791f43,1,1,1,1,0,1
1c292d32-e29d-28b6-413f-20a7af50f799,1,1,1,1,0,1
d70afd72-fa8f-bbfc-cc21-0754b659c1ad,1,1,1,1,0,1
8981241b-2c6f-7f7f-b35b-6ec853b534d7,1,1,1,1,3,1
b2d9887c-f949-9414-3ac6-5e6edec5edcb,1,1,1,1,2,1
5a9763ee-7d3b-eb0f-6df5-f75357f22050,0,1,1,1,0,1
51b9fa4a-2ca1-a92f-5a09-6090e07e5ca0,0,0,1,1,0,1
3d9813b7-b7fb-81d3-234d-2b440ccd270a,0,0,0,1,0,1
278936ad-d7d0-5b83-34db-ecef9da195ac,1,1,1,1,0,1
d2a01765-baa3-a695-fcba-fd5e48a6badc,0,1,1,1,0,1
afdd13d5-3842-67db-bf57-e48aeaa79ab7,1,1,1,1,0,1
6aa8ad9c-77bc-2ed4-c110-dd3243aa3d81,1,1,1,1,1,1
83da9f92-7a96-bc0c-5081-d36a8f6736b9,1,1,1,1,0,1
bbde881e-83f8-5271-63aa-72607590bde9,1,1,1,1,0,1
651e0e65-2739-2043-a4c3-d5101f367950,0,1,0,1,0,1
48fafcdd-38b9-5438-359f-0a8324b336b4,1,1,1,1,0,1
9798ae58-4ab2-d417-93c4-e34cbb161a1d,0,1,1,1,0,1
753c0487-81eb-de40-8915-0e56861f2332,1,1,1,1,0,1
b87c695d-0cb5-b1ef-52e7-1c6f8ee3336c,1,1,1,1,2,1
49b05685-dc9d-664a-e398-e634f040166c,1,1,1,1,1,1
6299aae3-0499-54f6-7489-69bd9ee64f0a,1,1,1,1,0,1
3f6ff036-e733-9976-0d6a-5fc55025f2c8,1,1,0,1,0,1
6fa3e5d9-78b3-8663-6e70-37f133d4e955,1,1,1,1,0,1
55fceb98-1471-d8ed-f09d-2ff12ab40b75,1,1,1,1,2,1
3f078ad4-3a43-652a-719e-bb189df872d9,0,0,0,1,0,1
3c892c37-7732-a7c6-8ce1-bf70ad1e86f7,1,1,1,1,0,1
ba85588a-07a0-fa13-1128-6e5d50ab01f5,1,1,1,1,0,1
81b34a9b-a137-fd9a-679b-cd753a4bceb9,0,0,0,1,0,1
f78bdf3a-c40c-3e1e-22c0-159786cdb8cf,0,0,0,1,0,1
e96e1adb-598a-425f-c1f7-774d7dcf5df2,1,0,1,1,0,1
f57e0af9-e556-8739-7c4b-01d02f7b9182,1,0,0,1,0,1
d77a8af2-14f2-32ba-ed7d-e2435996c924,1,1,1,1,0,1
0be0b913-b2e8-213f-a63d-21bf3526db52,1,1,1,1,0,1
85118b2f-f1bd-a1c4-e446-bcbc8e7e9741,0,0,0,1,0,1
d2982e18-7d7d-cff8-3b02-14d53b3ba5f2,0,0,0,1,0,1
d18f76ad-442f-7d91-072c-b49ad906cf8c,1,1,1,1,0,1
32f014ce-e9fa-f3d3-536d-b851b98b896c,1,1,1,1,0,1
eea0bc76-5f15-d76f-ebe9-3369fc47fa71,1,1,1,1,0,1
aa86d716-0577-7340-6d72-10bfaa39809c,1,1,1,1,0,1
b72601c2-23e9-c92e-ca63-b8282b5bc3ab,0,0,1,1,0,1
6fa56d0e-b44f-84a9-8d36-2291bc7fbed2,0,0,0,1,0,1
b4509d11-2d93-0d60-34cc-fbc0d692abce,0,0,1,1,0,1
5f930193-7e5f-7b0c-f11a-02b21a940f45,1,1,1,1,0,1
1e220ebd-99d8-4938-77b8-8a513521cb67,0,1,0,1,0,1
0936882c-db2f-fb21-cb2b-3698b4d5f6dd,1,1,1,1,5,1
6c2080d1-392c-fbdb-4d2d-9796f1dff1bc,1,1,1,1,0,1
2038cb71-cbb2-59b4-f38d-c19ebcbdd0ed,0,0,0,1,0,1
36fd6923-d3d3-e1ef-d15a-6a40720e5861,0,1,1,1,0,1
4a83a186-1401-530d-f544-82ab722ddbcc,1,1,1,1,0,1
72f93e09-8bf6-ccbf-7810-21f2b49fbdee,1,1,1,1,1,1
bdaa99b0-55dc-bdef-7a56-5b502db4a28a,0,0,0,1,0,1
fa22d11c-f186-981b-fc4f-cfa43eb85308,1,1,1,1,0,1
9a5a753c-7d3e-022b-6216-64b2027704db,0,1,1,1,0,1
5f70da8a-f873-cf5f-05ee-8ab0c49c220d,1,1,1,1,7,1
98eef614-c1ac-dbfb-7549-9da784d8700c,1,1,1,1,0,1
5421bcc8-6e4a-9251-72bc-982f5992589d,1,1,1,1,1,1
1fa3145a-7b94-196a-614f-162376cfdc57,1,1,1,1,0,1
77824596-32dc-6882-9065-c89be0a9f6e0,1,1,1,1,0,1
b4921047-42e5-12b1-c27c-cbadcc51b0ff,1,1,1,1,6,1
28f079ff-0502-bbda-0fc6-6bbcfac7f3d1,0,0,1,1,0,1
d789ce8f-a481-5719-9ce7-e2f8682a3ee1,1,1,1,1,1,1
872aa155-858b-e400-cf16-75f465cba469,0,1,0,1,0,1
9e322184-7917-3327-8df9-12871dcc886f,1,1,1,1,5,1
29623b90-cb1b-523f-8e90-6f1beee5dc1b,1,1,1,1,0,1
414b18a8-96b3-427f-96d5-0a82fd413ed0,0,0,0,1,0,0
6916f2dc-0edc-a578-3f4b-a9486c4fb9a5,1,1,1,1,1,1
340b37ae-6091-8153-8a57-42f22c0e4c32,1,1,1,1,3,1
9aa5d9b3-60f0-8cd8-392d-ae216d6a4612,1,0,0,1,0,1
173778d0-0540-7aae-ff54-d157528c33c9,1,1,1,1,0,1
0733e3d4-48e3-4f12-6dfb-da537ac98928,1,1,0,1,0,1
25022a18-774a-e53d-fcf7-dcfeb05b71e7,0,1,0,1,0,1
ad544d68-81b8-3270-d11b-0183e4a2523b,1,0,1,1,0,1
af1d2a1d-bf24-db0b-365e-a6d60a706fbe,1,1,1,1,0,1
8bb27424-0f7f-3d19-5224-3cec6bf1b4c8,0,1,1,1,1,1
1ffb0698-2a76-8ed3-800a-717a1192d717,1,1,1,1,0,1
9b3750f2-1329-ca9f-cd77-9c21045ebe80,0,1,0,1,0,1
4314388c-1a85-dfdc-83c6-5bd14b31718f,1,1,1,1,0,1
b31a9247-25ad-fd73-5d07-693191ab3d75,1,1,1,1,0,1
c9a9c50e-2255-a734-cffb-10c441c7b26f,1,1,1,1,2,1
a4da019b-2bc6-f3ef-4d81-f851ee6c2925,1,1,1,1,0,1
110b98d0-785b-6889-b820-9abb25c8ce80,1,1,1,1,0,1
7b41b2a2-adbd-2bc7-229c-e96e91e80ca2,1,1,1,1,0,1
74e1fa7a-c5b1-4146-a567-fea4005b718b,1,1,1,1,0,1
e53edd3c-8d27-d812-5157-2f0e82c4b111,1,1,1,1,3,1
c0f97116-3c2f-ff42-abce-612f8e3a767d,0,0,0,1,0,1
47dde632-9826-d052-85f1-56e48f59749d,1,1,1,1,1,1
8309fd33-e340-1d58-9052-f2fcaf11abbe,1,1,1,1,0,1
beb83dd3-e712-a188-caad-bbaffa835216,1,1,1,1,0,1
ecbfbe8f-98c0-54b1-8d36-e44b7c376daa,1,1,1,1,0,1
870e799e-0524-4e02-be79-ea6d0784fe06,0,1,1,1,0,1
adeb03d6-8a2c-c057-72d7-17ad0cdde8cb,1,0,1,1,0,1
dab0bbd3-b6a1-26aa-0345-6433d700b1b9,0,0,0,1,0,1
b6162355-f676-bad4-690f-95421deea16a,0,1,1,1,0,1
b0d2ce06-3f94-f38c-1939-ba10897cd545,0,0,1,1,0,1
cbfce6d4-cf22-7561-e304-96288ce78f00,1,1,1,1,2,1
519021e0-00a9-cd80-59ad-050b95c456a8,1,1,1,1,0,1
17262d65-9c71-e466-2e5e-8daea292a2a3,1,1,1,1,0,1
6593262e-555f-ccef-e742-f744458e53f8,1,1,1,1,0,1
5754ae3f-0c5f-dfc5-d682-c1ec330cba45,1,1,1,1,6,1
65a23d6c-5ffb-66c2-fd09-a9f3b2cb5841,1,1,1,1,3,1
4b897115-cd2f-d2e3-9b99-36fc5df67b7e,1,1,1,1,0,1
ddc2e69a-c986-d0c6-ea0b-c8cbf1a638a2,1,1,1,1,0,1
e88783fa-8007-930c-2ec9-bb89b0fdac30,1,1,0,1,0,1
43dd18ed-58ab-d763-2e8b-3afd0bf594b5,1,1,1,1,0,1
07eab8c5-3f3a-56dc-001a-052b04efd42e,0,1,0,1,0,1
b3b6199e-7fa2-8404-a3c3-11b1b071f602,1,1,1,1,1,1
6cc5987f-f994-a4c7-d291-14bd7351c25d,1,1,1,1,0,1
1e55390a-2a23-a4b7-1c45-db2d6be1cd46,1,1,1,1,0,1
de498f18-0192-474a-9290-978f3fcb33b7,1,1,0,1,0,1
7b6445ad-18a8-40eb-406a-305740d6a1ee,1,1,1,1,0,1
0255d68b-98d7-8e3e-8a24-60eeb9523e2b,1,1,1,1,0,1
eab601e7-0e12-3572-e5cb-87451c70726f,1,1,0,1,0,1
6c275255-3d03-56c4-e5f0-1e489c4e4753,1,1,1,1,0,1
deecc173-b366-ede2-3049-bc1448a3a215,0,1,1,1,0,1
5836bc32-4cc0-e2ee-8aef-e6e577f068b7,1,1,1,1,5,1
5ba073c2-de0b-4669-dfb4-62a131002764,1,1,1,1,0,1
27610421-e631-455e-a87c-31893dca9638,1,1,1,1,0,1
35786bc3-c98b-69ce-290e-8a450dbd1600,1,1,1,1,1,1
966dcd37-b85e-e2d5-8d5d-a8661eda148d,0,1,1,1,0,1
75b3a722-9b59-24b6-7327-282b9669cbd8,1,1,1,1,0,1
4477af92-fb91-daed-d43e-aa6b2b65724d,1,0,1,1,0,1
2dd2f19f-06e9-df53-f1d8-ac980b6b69b0,1,1,1,1,0,1
06805ebd-e371-7c10-309f-d26e534629ac,1,1,1,1,0,1
b0b0881e-6d79-acb0-d68e-726088a076ba,1,1,1,1,2,1
a778f55c-69ed-a794-7b2d-245e52dc8cc5,1,1,1,1,4,1
8a588135-3d5b-ced3-bcb6-73107c87dfa8,1,1,1,1,6,1
51792fca-d059-ba7d-96f3-d8aed0872396,0,1,1,1,0,1
1fabce4e-bc07-9cac-55bf-d8fb5621fa96,1,1,1,1,0,1
1f905bdb-a340-d417-b30f-e600d4f14048,1,1,1,1,0,1
9cb148e1-ae5f-447d-bd44-7f7be8e3b715,0,1,0,1,0,0
7320a625-a665-8786-c6c3-31d38681b80f,1,1,1,1,0,1
46a7242e-ff55-5748-a6d3-207bef892d3e,1,1,1,1,1,1
faff78f5-d9ca-6fdb-7c7f-2e0ea61b25ef,1,1,1,1,0,1
5a747b0a-7480-457f-6e8c-1ce703e8032e,0,1,1,1,0,1
307ea8f4-75c7-4fe1-94b7-59b886b9517e,1,1,1,1,0,1
8d3f3a7e-bc20-1286-3afa-cd2cf831505b,1,1,1,1,3,1
5100e9b4-24a3-8a07-99f5-8eb174a9a290,1,1,1,1,17,1
60e9e414-e2c3-0bb8-ded1-9e3a68000aaf,1,1,1,1,0,1
5f5477f9-4aea-bab2-5ee3-feb762e26385,1,1,1,1,0,1
565df325-f4d9-a6be-db6d-3396d8395b45,1,1,1,1,1,1
c999a7f8-6a98-144a-e29f-05fb6df60f73,1,1,1,1,1,1
8d486cef-cab5-8633-864c-85d83bb32f18,0,1,0,1,0,1
50594e67-67a7-f86c-6ab2-b9d4e1642641,1,1,1,1,3,1
4a5a1f99-423c-052c-8da3-9e43d703a8b8,1,1,1,1,3,1
b36f3591-52ae-948d-d192-2e41d97921a2,1,1,1,1,0,1
a3c30a70-433c-1f41-8486-d56a861fd834,1,1,1,1,0,1
5e74fae2-e9cf-39a5-90ca-a68ff5d44226,1,1,1,1,0,1
e725db71-70a5-c59a-cf3d-eaa9a00c4154,1,1,1,1,0,1
b38054f6-09f7-b263-e4d9-9015d7d11dbc,1,1,1,1,0,1
4a182f86-fd4f-c19e-2813-1d94f5c59763,1,1,1,1,0,1
8a787bfa-9fa1-0012-84a9-451b39700c04,1,1,1,1,0,1
6ae92188-7bf8-6932-48e0-aabc51aca55e,1,1,1,1,0,1
241c9024-383e-3510-1fce-841aee6a1f8c,0,0,0,1,0,1
d94fa4ab-9f9c-4644-f1c2-2f3a5e237259,1,1,1,1,0,1
352967b3-01b4-a9f4-f6c2-984798869ee7,1,1,1,1,0,1
c5c32d65-c0a0-6899-a0ed-eef6a737b1ab,1,1,1,1,0,1
23fa49d3-4e5d-847e-ffd5-a4141e68beb1,0,1,1,1,0,1
dfba38d4-1934-2249-488f-d68bd4cd8d21,0,0,1,1,0,0
6ee90eaf-6f29-8395-c6af-1bf3cc41d0a3,1,1,1,1,0,1
bc933267-f57e-a08e-641d-65f805610dd4,1,1,1,1,7,1
00d85dac-7a9d-ed45-7f53-1bcac9c7b6f9,1,1,1,1,0,1
f82f7d0c-3eb0-3492-532a-90b6f14e35d0,1,1,1,1,0,1
1422f99b-9a93-db2e-406f-19cb55488cf8,1,1,1,1,0,1
49304949-0c3a-3913-54c8-1e004f6c7c03,1,1,1,1,0,1
2e174c74-26b6-7067-03a2-1c3ba4b8f7c4,1,1,1,1,0,1
97cfde6b-eb09-aaad-81fd-d1b55e23aa87,1,1,1,1,0,1
c711937e-2e20-4424-b986-da6466b58fbb,0,0,0,1,0,0
c41545b0-aab2-ada8-ff86-9d1e3ed8532a,1,1,1,1,2,1
a28e9b38-cd3a-9ddd-dc00-b305b96124f1,1,0,1,1,0,1
5ec24d66-2ce3-d0f2-14e8-e54e7c2425e9,0,1,0,1,0,1
92031f28-4060-4297-b43c-3b5ee6edb657,0,0,0,1,0,0
801cd94c-799d-85be-c0d7-01803a86427f,1,1,1,1,3,1
b7ac3291-75e4-5029-9800-48372d721af3,1,1,1,1,0,1
d6061fb9-7f76-1c3d-d928-31e9dfe57527,1,1,1,1,4,1
7348ebd8-01d9-67b1-31a2-afa3b237710e,1,1,1,1,0,1
967592c6-f11b-24d2-d319-1b6be1179769,0,0,1,1,0,1
feaa5853-354f-bb81-cabc-9677b50f914e,1,1,1,1,0,1
ce5684f3-b1cd-5426-bcd7-f70c10468489,1,1,1,1,0,1
d8111a6e-be81-657e-41a8-0ae16e6c466b,0,1,1,1,1,1
58c2f081-cd6a-0218-50bf-d2ecce1bfb7f,1,1,1,1,0,1
a430d76b-5570-f5cc-4211-f5ad7442d42f,0,0,1,1,0,1
e8ac59e8-9a75-34d7-46fb-bad042bd281a,1,1,1,1,0,1
53c7e35a-2078-bb61-b1a3-215976c14f1b,1,1,1,1,0,1
325ebb9b-c25d-ba03-4163-568ea1937867,0,0,0,1,0,1
73e8ba6c-8b1a-89b5-b0bf-dabb58c0599d,1,1,1,1,0,1
ee8553ee-422f-5a06-59d0-96039b83ecbd,1,1,1,1,0,1
c404242b-9331-dd3c-111c-8d4915ea7604,0,1,0,1,0,1
238b9f4c-04cd-ba4e-9572-7432db87f81e,1,1,1,1,0,1
fcb75056-1717-697c-fdd2-c2643146e9dc,1,1,1,1,2,1
c3292cf6-e112-2510-fb24-663f6a69b5ac,1,1,1,1,0,1
62c025ce-9eee-8386-2383-86d44caebbc7,1,1,1,1,0,1
5a19e4a5-144e-e282-7314-63834486c3a7,1,1,1,1,0,1
4c8282ad-f4ca-5f78-c3ef-b817cbd843ea,1,1,1,1,0,1
4ac08c01-8ae2-49c4-2aa6-fdc0085c5d40,1,1,1,1,0,1
e396e73c-93df-925f-53f0-0e185ad18755,1,1,1,1,0,1
9d8530aa-bd25-f4b7-4f16-422978350648,1,1,1,1,0,1
5e4ae10f-b6de-9339-f121-3f947728e042,1,1,1,1,0,1
604c3688-fad6-db4d-a1a9-78c9ba6a68ae,0,0,0,1,0,1
d80d6000-d1a1-e6e4-b985-be8445df7c95,0,1,0,1,0,1
47ca13c7-c11f-a564-2c02-af99be644a11,0,0,0,1,0,1
999821d1-c7cc-20b4-adfa-937b17079e1b,0,0,0,1,0,0
1b50aa60-5932-df39-cdf5-60bd6fa02930,1,1,1,1,0,1
40c70c41-be1f-fdc1-51f7-756403d3c12b,0,1,1,1,0,1
48eae569-a56b-4d82-af2d-2042034605f9,1,1,1,1,0,1
c7dc2005-b0e1-0350-209f-05900c0505e0,1,1,1,1,0,1
9bd7def9-fe8e-f062-6c6d-3a5ddade38e6,1,1,1,1,0,1
3351a93e-4dd8-4bdb-757a-f02c886f450d,1,1,1,1,3,1
ef4c94aa-bfb2-655e-7b77-c7682c6b284b,1,1,1,1,0,1
0d87c17f-56e7-677c-abb4-c68abd3425c3,1,1,1,1,1,1
cb63d541-389a-0301-2f01-b0b317cbcdf3,1,1,1,1,0,1
f8cde15b-a8e0-2102-c8aa-abc94abfd8a3,0,1,1,1,0,1
847f5bf8-f251-e59b-ebee-6e5a182141da,1,1,0,1,0,1
6d27f634-09a9-9588-2225-55ebe925a483,1,0,1,1,0,1
ea45d733-569f-c48d-cb32-cf9f1ce56510,1,1,1,1,2,1
31553525-deb2-46ae-6886-fade27de25ec,1,0,1,1,1,1
8dbbaa49-1528-beec-9550-bbc5b35639dc,1,1,1,1,3,1
df2eb140-8fd3-a514-dbef-fe8580545d1e,1,1,1,1,0,1
0a7a99c9-bd06-afd4-861b-f1760d91b25d,0,0,0,1,0,1
5f6772ef-a9f2-d059-9cd5-7af6bbeb85d2,1,1,1,1,0,1
66e1cb67-b496-3b3b-a9ba-4300b00e3a70,0,1,0,1,0,1
0ee8328d-9589-ff0c-dc41-45eacb72cab8,1,1,1,1,0,1
e69ba0f2-f96e-06d6-8890-882207ed86b2,1,1,1,1,0,1
a0386557-0ef0-cd91-8ffa-b7f4e3902b34,1,1,1,1,14,1
9400d01d-e81e-21dd-d165-97f34e8b9b40,0,1,0,1,0,1
521beead-756a-fa54-9d78-623f5961e7c6,0,1,0,1,0,1
5382d5af-138f-03c5-b526-b94573877933,1,0,1,1,0,1
38bf2d50-e79d-283f-243b-7f17b9bce81b,1,0,1,1,0,1
8d7b8a9b-5094-3e5d-7976-dfb12ff52655,1,1,1,1,0,1
e8bbf4d6-189a-085d-0e0b-971e5576b6ad,1,1,1,1,4,1
f3ab5f49-c0c0-d45f-a13d-199b3d66dc00,1,1,1,1,0,1
d4b117dd-7f81-c1ac-601f-ad44b99b0747,1,1,1,1,0,1
a4dba3d4-dbe3-0467-a65b-a2912d7270d6,1,1,1,1,0,1
2f3b9317-7609-4430-94fa-79ce9a0aaa64,1,1,1,1,1,1
6b960648-3d71-14b3-3e2f-162a8f8f0609,1,0,1,1,0,1
663a385f-e132-4a30-07e9-70619b07175a,0,1,1,1,0,1
78713e97-d543-04a2-f844-56b77217505b,0,1,0,1,0,1
6d59ec59-8e17-f0e5-daed-e2c6a3cb0ff7,0,0,0,1,0,1
5036d23d-9ed5-8a88-41a3-7acab52333e5,1,1,1,1,0,1
6f72534e-30ad-d938-81ae-39205dbcec70,1,1,1,1,0,1
ea2bf328-0a32-3884-c71e-c3ce94958845,1,1,1,1,1,1
f714415f-fe82-9426-747f-d3b15c1af6de,0,1,1,1,0,1
c44d1bde-14e6-e69e-61dc-e36bf3cc1aa3,1,1,0,1,0,1
15927bfb-f41e-4331-60fa-14815d000077,1,1,1,1,3,1
c7d1e16c-0dd0-5f38-3060-c520cd577039,0,0,0,0,0,1
b02de6de-fc8e-7238-1112-12703e41f8fa,1,1,1,1,0,1
48870de9-b2a2-e015-a5b9-b49f22cbd4e4,1,1,1,1,0,1
07d45903-767d-0f5d-4f2c-65f1bff3330a,1,1,1,1,0,1
19c67439-0994-f6cd-9d24-766397175180,1,1,1,1,12,1
ca84254b-ab53-ee8a-6630-e0c32d0be45e,1,1,1,1,1,1
14ff884d-e458-8404-0eb5-2aa3a8524b99,1,1,1,1,0,1
19093439-15ef-7439-6433-7b54edf6230a,0,1,0,1,0,1
a979a17d-647e-45c1-e644-1046335045f4,1,1,1,1,0,1
6c3c21f9-69cd-38dd-2962-c0262346b014,0,0,0,1,0,1
32c4b5d6-9902-5092-80d9-8e93905e840f,1,1,1,1,0,1
1c7a8724-3e8a-21d3-7026-6f2f0584cdfa,1,1,1,1,1,1
5aedc5c6-7d7b-bc13-821b-8e071c8b182a,1,1,1,1,4,1
957274e9-ff3c-0c19-2a78-9429ee86921b,1,1,1,1,5,1
59178e1d-4549-5f85-673c-528135492c32,1,1,1,1,2,1
a5b8dedb-3cd5-b460-e0cb-2f97bb0daeb6,0,1,1,1,0,1
b1e927f6-8ba2-1339-479a-1427024d9c73,1,1,1,1,0,1
739a64b5-518a-fbbe-d3c6-f8a4c8c72779,1,1,1,1,0,1
dba82a9b-e5bf-41d7-8d5e-724c05243a24,0,0,0,1,0,0
a9f5415b-7a8b-aba3-89e8-f55fc377642b,1,1,1,1,1,1
bab04276-75e2-abc7-1051-2c755d6f9d63,1,1,0,1,0,1
a4da7f9d-2e19-3e8c-11ca-3d91c54638e3,1,1,1,1,0,1
42e4b60b-1ae6-cd9e-6ab4-c26c0ad15432,1,1,1,1,0,1
e1a4e415-d3de-7f22-8318-9cb39a8fe29d,0,1,1,1,1,1
5d790854-82a0-4cf6-14ce-c6d6c3663ac2,0,1,0,1,0,1
fd153b3f-af4e-b760-2918-70f15277ac44,1,1,1,1,2,1
b61a6fd7-92da-48b5-67de-43325878acc9,1,1,1,1,0,1
c5503486-ccb2-11c1-be24-ac51d0ea9914,1,1,1,1,7,1
f7d0e7b8-5ae6-3df3-afeb-81b7875c01fb,1,1,1,1,0,1
adfdcf12-08ba-9e45-607f-c427087b7445,1,1,1,1,1,1
06b38672-4f71-9abf-4e6a-963efd272566,1,1,1,1,1,1
f7e20144-6e98-a560-cb0c-823296b6e4b3,0,0,1,1,0,1
ff8e807b-48f6-2f23-1a1c-dbe53d9a21cb,1,1,1,1,0,1
caa8ae1c-3f7b-28a3-1424-fc4c297aa1c0,1,1,1,1,0,1
baa2c197-5aa2-a8fe-0477-1497601beaab,1,1,1,1,0,1
545c4c81-79d2-f8b7-c93a-07b8a9b4796c,1,1,1,1,2,1
1b1301a7-e3c0-cbeb-a904-6a4d22a4468e,1,1,1,1,0,1
0ba2d902-ffa9-c849-5f2a-98237302bfc8,0,1,0,1,0,1
09385086-df9b-4dfa-ac43-c6a06da5c2c8,0,0,0,1,0,0
6ac07a2f-1274-1642-404d-6af6d8fdfa78,1,1,1,1,0,1
ed62e0c1-9933-42ff-d4b9-0429c613f423,1,1,1,1,5,1
319a34ca-603e-c7d4-1518-21d698ce0cb2,0,0,0,1,0,1
3188a546-acbd-e102-3cfc-ff1955998847,1,1,1,1,0,1
5b3b5035-0928-57a7-afdb-249f3fd40dfa,1,1,1,1,0,1
0bf2a361-f460-56fd-c208-7d62b0859c40,1,0,1,1,0,1
a59080fb-0bc9-5acd-e3d3-06cf3476cf13,1,1,0,1,0,1
4fc9a4df-e215-5b0b-6f6f-7f026ab4e587,1,1,1,1,0,1
8aac6af2-c16f-a045-4850-5c3cb4c79868,0,1,0,1,0,1
4144593c-bf7e-4345-e1cc-f7b1c9a11144,1,1,1,1,0,1
8e59bf9f-3b0f-5011-e12e-937d0a1bcd13,1,1,1,1,2,1
98ecabe9-dc3f-415c-aab2-9ecaae28f14b,1,1,1,1,0,1
6dbb6c1e-97d7-9233-1b5c-6a50575940ce,1,1,1,1,0,1
b0b149ce-1f3c-9e92-a1b9-a828d06671dc,1,1,1,1,0,1
19072f78-8736-5a76-acf7-b07828821ca7,1,1,1,1,5,1
763f5878-2e5e-7dad-fab1-1abc09227adc,1,0,1,1,0,1
2e207717-3a7e-e5ec-6340-3403ead9a012,1,1,1,1,0,1
4e974a51-40ac-7096-88fa-364c149309e1,1,1,1,1,0,1
876a762d-b8be-5ee7-bdcd-90b3f2403252,1,1,1,1,0,1
4cc6fe8d-3a2b-c327-e008-69024ecb95a2,0,1,1,1,0,1
93a4f397-1f20-37e7-f269-462cc98890df,1,1,1,1,0,1
ec87d2b0-e9e1-a8fb-f38a-629eac764737,0,0,0,1,0,1
